-20.8,-175.6
3.9,63.8
-20.0,-176.0
-20.0,-176.3
-1.6,20.8
-2.2,13.8
-20.9,-174.9
-19.7,-175.3
-19.8,-175.5
-19.7,-175.2
-21.2,-175.0
-10.1,50.1
-19.9,-175.8
-19.7,-174.9
-19.6,-174.8
-25.9,76.0
-16.4,-51.2
-21.0,-176.0
-13.9,128.8
-21.0,-175.9
-16.5,-51.2
-21.1,-176.4
-19.9,-175.9
30.6,-154.1
-21.5,-175.3
-25.9,75.9
-21.0,-174.6
-21.1,-175.0
-21.0,-174.9
-20.8,-176.4
-20.7,-176.4
-21.4,-175.2
4.2,88.6
-1.7,20.7
-21.0,-174.8
-20.9,-176.3
-20.9,-176.2
-20.9,-175.4
-20.9,-175.3
-20.0,-174.9
-20.0,-174.8
-21.1,-174.6
-19.9,-176.3
-19.8,-176.1
-0.7,33.0
-0.3,34.2
-19.9,-174.7
-5.7,-69.6
-1.5,22.3
-21.3,-174.9
-21.2,-176.2
-21.3,-176.0
-20.4,-174.6
-21.3,-175.0
-21.1,-176.1
-0.3,34.3
-21.2,-174.9
-20.3,-174.6
-19.9,-175.6
-21.2,-175.8
-21.2,-175.7
-19.9,-176.1
-20.0,-176.1
-20.0,-175.8
-3.0,-71.4
-20.3,-176.6
-20.4,-176.7
-0.8,-72.9
-19.8,-175.9
40.1,-148.7
40.4,-148.4
-21.2,-174.7
-1.7,20.8
-20.7,-174.7
-20.9,-176.7
-20.5,-175.5
-20.6,-175.6
-20.5,-175.4
-20.4,-175.4
0.7,-6.9
-0.2,-7.4
-20.7,-174.5
-20.3,-176.2
-21.4,-175.3
-20.4,-176.5
4.5,-15.9
-20.4,-176.6
2.1,-15.7
-20.3,-176.3
-20.2,-176.2
-20.3,-176.4
-21.0,-176.1
1.4,2.7
28.2,-57.7
27.5,-57.0
-20.6,-174.5
-20.2,-176.5
-5.9,-74.9
-3.0,-70.7
-7.2,-49.2
-0.8,17.0
3.9,62.7
4.0,62.6
-20.3,-176.5
-20.0,-175.2
-21.4,-174.6
-19.8,-174.7
-19.7,-174.5
-20.2,-176.4
-9.3,-69.7
-19.6,-175.1
-19.9,-176.0
-21.4,-176.3
-19.7,-175.4
-18.1,-153.1
-21.6,-175.9
-21.7,-176.1
-20.0,-175.7
-21.0,-174.3
20.7,96.9
-27.6,18.4
1.1,-13.8
-20.2,-174.8
-20.3,-174.7
-3.7,55.9
-20.3,-174.9
-5.5,-42.8
-20.3,-174.8
-3.7,55.8
-20.4,-174.5
-20.5,-174.7
25.0,45.1
-20.0,-175.4
-20.0,-175.1
-20.9,-177.0
-20.0,-175.3
-20.8,-176.8
-20.5,-176.4
-20.4,-176.3
-9.9,-50.2
-19.6,-175.5
-19.5,-175.4
-20.8,-176.6
-20.6,-176.4
-12.8,119.4
