-17.2,121.9
-13.6,120.1
41.1,-60.7
-13.5,120.0
-14.3,120.6
-13.6,120.3
-13.6,119.9
-14.1,120.6
-4.3,-49.1
-17.4,121.9
-0.2,34.4
-8.5,-48.0
-8.6,-47.9
17.0,-98.7
-6.8,115.3
2.3,7.2
-15.0,128.6
4.7,-14.4
-40.9,151.6
-5.3,-71.8
-10.4,-75.8
-3.6,-72.3
-13.7,119.6
-3.0,14.2
-4.0,-76.7
-13.6,119.8
-25.0,-48.7
-13.3,165.1
31.0,-56.2
23.2,-63.1
23.1,-63.2
23.1,-63.1
23.0,-63.1
22.9,-63.1
-17.3,121.9
-8.6,-48.8
17.2,-100.4
-3.3,21.1
2.7,-14.0
26.7,-60.1
27.0,-60.4
-22.6,-51.3
-3.0,14.6
-2.9,14.6
-13.6,120.0
-10.3,-54.7
-11.0,-54.9
17.1,-98.7
-34.3,16.1
-35.8,20.3
-4.8,-71.5
-34.2,16.0
-4.7,-71.5
-45.8,-43.5
-45.7,-43.5
29.6,-57.3
29.6,-57.2
29.7,-57.3
-45.8,-43.6
1.2,-78.3
1.3,-78.3
29.5,-57.2
29.4,-57.1
-44.7,-42.1
36.3,-63.2
36.2,-63.2
-9.3,-76.4
-28.9,-108.2
-29.0,-108.2
-28.9,-108.1
-43.0,151.3
35.0,-60.5
-2.8,22.1
-8.6,-71.8
-17.5,121.8
-17.5,121.9
-3.3,-71.4
-16.9,122.0
-7.8,-49.0
-2.9,21.2
-4.7,-77.0
-7.6,-48.3
-7.7,-48.4
-8.7,-55.0
-13.9,128.0
-5.1,-75.8
-2.7,12.6
-2.6,12.6
-13.9,128.1
-3.6,-57.0
16.1,-96.7
-4.9,-78.5
-1.3,22.7
-3.8,-57.0
-6.5,109.4
17.0,-98.3
16.7,-98.3
3.1,-65.4
-25.3,-49.3
16.1,-97.3
3.1,-65.3
-15.6,45.9
4.0,62.3
3.9,62.3
-4.5,-76.7
-17.1,121.8
-17.2,121.8
-8.6,-71.7
-17.1,121.9
3.0,-65.4
-8.6,-71.9
1.6,-13.5
-9.2,113.1
-8.1,-70.3
-26.1,77.8
-26.0,77.8
6.8,25.8
5.2,-12.7
6.8,25.9
6.7,25.8
17.0,-98.6
30.0,-23.0
30.1,-23.0
-4.6,-76.6
-5.8,-75.4
-5.2,-75.9
-9.1,-49.8
15.8,-97.0
15.7,-97.1
-9.1,-49.6
-9.1,-49.5
1.8,-1.5
-2.8,-72.2
25.3,46.7
25.1,46.7
25.0,46.7
25.1,46.8
25.2,46.7
-2.3,-71.5
-3.3,-71.3
-6.0,55.0
-7.8,51.9
-5.9,55.1
-17.7,-57.9
-17.7,-57.8
-4.6,-76.5
29.7,-57.2
29.9,-57.2
-3.1,14.5
-4.1,-76.7
-9.1,-76.5
-2.7,13.6
-34.3,149.4
-24.9,74.6
17.2,-98.8
32.3,-55.4
-3.3,21.2
32.4,-55.5
32.3,-55.5
32.2,-55.4
-17.3,122.0
-13.4,120.5
24.8,45.5
-17.3,121.8
32.3,-55.1
24.7,45.5
-2.1,15.8
-5.2,-71.8
-4.9,-71.9
-3.6,94.5
17.1,-98.8
41.2,-60.8
-6.0,-71.8
2.3,7.3
5.0,-13.1
14.5,-91.3
5.0,-13.0
-4.5,-75.6
-5.0,-75.7
-4.4,-71.7
-4.5,-75.7
-17.4,121.8
-4.5,-71.7
-4.4,-71.6
-25.8,-50.8
-2.2,15.7
-32.8,147.9
-4.6,-76.7
-4.5,-76.6
29.8,-56.5
-37.2,153.6
-13.1,128.9
-10.5,-54.8
-13.1,128.8
-46.0,-44.0
-8.8,-54.9
4.0,65.2
3.9,65.1
3.9,65.2
-46.0,-44.2
-14.0,127.9
16.0,-96.9
-24.9,-170.2
10.2,-110.9
-24.8,-170.2
17.4,-100.5
17.3,-100.5
2.2,-13.6
2.1,-13.6
2.3,-13.5
-36.9,152.6
1.7,-13.8
-24.4,-50.7
33.5,-61.1
-35.8,18.5
-35.8,18.6
-1.4,22.6
2.3,7.0
-26.7,74.9
17.3,-98.3
-43.7,-47.8
