2.1,8.9,36
1.1,8.8,2
15.4,-99.9,51
-6.3,154.2,1
15.5,-99.8,22
-2.8,-75.3,5
-1.7,24.5,2
-6.0,21.2,5
-0.4,-7.3,1
-27.1,22.6,3
-2.8,-75.4,5
-7.1,48.3,2
-21.7,-170.5,11
-21.6,-170.5,19
-21.7,-170.6,13
-21.6,-170.7,4
-21.6,-170.8,2
-2.6,-75.4,14
-2.6,-75.5,17
4.6,-4.3,32
-2.4,-75.4,6
-1.2,-71.0,7
-27.5,123.0,4
-27.3,123.2,1
-16.3,125.0,1
-16.2,125.1,5
5.2,-18.2,19
-1.4,-72.5,43
-16.2,124.3,3
-16.8,123.8,17
31.6,-52.3,40
-16.6,123.8,114
15.7,-100.3,13
15.7,-100.4,21
-14.3,135.2,2
-9.8,121.6,1
-13.5,135.9,1
-1.9,30.9,1
-29.5,152.6,6
-19.7,119.2,29
-9.8,161.9,12
-16.1,124.6,7
-16.3,124.4,30
-10.6,39.9,17
-29.5,152.7,10
15.5,-99.7,54
15.9,-99.3,1
-9.8,161.8,3
15.2,-99.1,53
-0.1,27.4,4
-11.2,-51.1,16
31.6,-52.4,30
-16.4,124.4,27
-16.4,124.3,24
16.0,-100.1,70
2.7,-19.4,16
2.6,-19.4,4
-1.8,27.5,23
-10.3,120.1,3
31.6,-52.2,21
-4.2,11.1,4
-16.8,123.7,25
-11.3,-51.1,3
-4.1,11.1,1
12.7,-104.4,1
12.6,-104.6,1
-5.4,10.9,5
-1.4,-72.4,7
-11.7,-51.0,6
5.3,110.6,44
3.7,-2.2,1
5.4,110.6,11
-1.3,23.9,2
3.2,-2.2,2
-5.2,32.7,2
-17.3,49.2,1
-16.5,123.8,11
25.0,47.6,1
-2.8,-74.7,4
8.8,34.0,2
-15.8,124.5,2
-30.1,26.2,1
-16.5,123.7,4
18.2,93.5,1
18.1,93.6,3
25.0,47.5,3
-29.9,151.7,1
5.4,110.9,2
-1.3,27.2,1
1.7,8.9,3
2.1,9.0,8
-7.5,20.1,7
2.0,9.0,7
-5.3,19.6,1
-11.0,40.1,1
3.6,-2.1,6
2.4,-2.2,1
-27.0,122.6,5
-25.2,132.6,1
3.9,32.9,1
-25.0,132.8,1
20.5,41.2,1
3.5,-1.9,1
-26.9,122.7,21
-37.8,154.3,11
4.1,33.0,5
18.7,-127.0,32
-16.3,124.5,11
-16.2,124.4,6
36.4,50.4,1
-28.5,25.6,2
8.7,34.2,3
15.7,-100.0,6
-2.0,19.2,2
16.0,-100.2,24
-6.1,-74.7,8
-10.3,39.8,2
16.1,-100.1,22
-28.1,151.3,3
-2.0,121.9,10
-16.6,123.9,120
-16.5,123.9,10
-2.0,27.5,4
16.4,-100.8,1
16.3,-100.7,1
-1.7,27.5,29
-2.2,-74.3,7
-3.8,28.8,2
-2.6,-74.1,14
-15.7,125.3,1
-37.8,154.2,1
-37.8,154.4,40
2.0,168.9,1
2.0,169.2,12
-31.3,153.5,10
-31.3,153.6,25
-30.7,28.3,1
2.4,169.3,1
-20.2,118.5,3
30.1,-55.8,1
