-11.6,-50.7,32
-8.6,158.8,3
-8.5,158.8,4
-8.6,158.9,1
2.9,-8.9,6
-8.8,159.1,1
4.8,66.0,12
-29.8,152.7,6
-13.5,135.1,2
-5.3,146.1,43
-5.3,146.2,30
-16.1,124.5,47
-5.2,146.3,9
-16.2,124.4,39
-24.5,16.9,2
-16.1,124.3,52
-5.4,146.2,10
-0.3,29.2,1
-5.3,146.6,2
-5.2,-52.8,4
2.4,9.1,5
-5.3,145.9,8
29.4,51.1,1
-38.0,154.3,2
2.8,9.5,74
15.8,-99.7,13
15.7,-99.9,34
15.7,-99.8,100
-9.7,161.6,1
-17.8,49.4,1
15.9,-101.0,162
-0.6,111.0,3
-9.6,161.6,1
-9.0,162.2,1
29.9,50.6,7
29.8,50.6,7
3.7,-1.7,16
-8.9,-68.9,6
-22.2,54.7,1
-6.0,155.6,5
-0.2,111.2,1
-0.2,111.1,3
-5.6,24.2,3
-0.1,111.2,2
15.7,-99.4,19
-33.8,-139.1,1
4.7,-3.9,1
-15.8,47.2,1
30.1,50.9,1
3.6,-18.4,8
-1.5,-70.8,66
3.5,-18.4,2
-1.4,-70.8,15
-1.5,-70.9,20
39.2,-58.6,1
38.1,-60.9,1
-8.4,23.8,4
-9.2,22.5,2
-19.9,119.3,4
31.0,-152.9,4
31.1,-153.0,1
31.0,-153.0,2
31.1,-152.9,4
2.3,-8.0,1
3.1,-7.7,1
0.2,-8.6,1
2.6,-7.9,9
15.4,-101.0,2
15.9,-100.8,127
-16.3,123.9,6
15.9,-100.7,85
-16.0,124.4,5
15.9,-100.6,59
3.4,-7.3,1
16.0,-100.6,11
-11.3,-50.7,1
-19.5,134.7,1
-21.1,118.4,8
-21.1,118.5,4
-6.7,35.0,1
15.9,-99.8,25
15.9,-99.9,41
16.0,-99.9,13
-21.2,118.3,1
-27.0,28.0,1
-21.1,118.0,1
-20.5,118.7,31
-16.2,124.2,31
-20.6,118.7,14
15.8,-99.6,10
-16.4,124.2,32
-16.2,124.3,63
-21.0,118.4,11
29.8,-55.9,18
25.0,47.5,4
24.9,47.5,2
-4.3,-10.4,1
-30.9,148.6,2
2.8,-8.9,5
2.8,9.4,18
-11.9,118.9,7
24.5,-58.4,2
-30.5,153.5,1
-7.5,147.9,1
24.4,-58.4,6
-7.5,148.0,1
-9.4,57.1,24
24.4,-58.3,12
24.5,-58.3,5
-11.9,119.1,5
-7.2,48.5,1
-11.7,118.9,1
36.2,166.7,1
-20.8,118.5,27
-20.1,44.7,1
-0.2,-7.0,6
-3.3,28.8,3
-20.7,118.9,15
-20.6,119.0,20
-1.6,24.4,3
16.3,-100.7,36
16.4,-100.7,26
-4.2,11.1,22
-30.8,148.8,1
4.5,115.1,4
15.8,-101.0,63
-3.8,11.2,1
-29.9,150.3,3
-21.3,-170.9,11
-21.4,-170.7,3
-16.5,123.8,84
-16.6,123.8,126
-2.6,24.6,1
-2.9,24.4,4
-1.5,-71.2,6
-11.1,118.9,3
-11.0,119.0,3
24.3,47.7,1
-37.7,153.5,2
-37.7,153.8,14
-37.7,153.9,9
-3.4,30.2,3
-8.3,24.6,2
-20.7,118.6,8
-20.9,118.5,29
-20.9,118.6,10
-1.1,23.1,1
-4.7,34.9,3
-41.2,-38.2,1
-6.6,33.2,1
-16.1,46.5,4
-27.1,21.0,2
15.9,-100.9,84
3.5,-1.8,3
-15.9,125.0,2
24.8,46.4,2
2.7,-9.5,1
-45.1,-35.3,1
-5.8,-74.7,2
31.5,-54.9,2
-30.4,148.7,1
-16.3,124.2,125
-20.6,119.4,2
-3.1,28.7,4
17.7,92.3,1
-11.8,39.7,4
-6.3,-74.5,2
-6.1,155.6,11
4.3,-5.4,16
-37.9,154.1,4
-16.8,123.3,8
-16.8,123.4,30
-16.3,123.6,2
-16.7,123.3,5
-16.7,123.4,42
-38.2,18.9,1
-20.4,119.1,7
-4.7,19.4,2
15.6,-99.7,103
15.6,-99.8,91
2.1,9.0,38
-11.5,40.3,1
29.9,50.8,24
30.2,50.9,3
15.6,-99.3,27
-20.6,119.2,7
15.7,-99.3,10
15.6,-99.4,53
-8.0,106.3,1
5.3,110.5,55
-13.9,134.8,54
-16.3,124.1,30
-9.9,56.7,1
-7.8,36.1,1
-6.0,-74.8,4
-6.0,-74.7,5
1.3,115.2,1
-4.6,145.7,1
-4.7,145.7,11
-4.7,145.5,2
-11.3,138.8,1
-15.0,142.9,6
-14.4,143.2,1
-5.4,30.3,13
-5.5,30.3,7
-4.6,145.9,4
-20.5,118.9,19
13.7,-98.7,14
-20.6,118.9,42
-20.6,118.5,12
13.7,-98.6,13
-14.9,142.8,11
13.8,-98.6,2
-30.4,151.3,2
-30.3,152.0,1
-20.7,118.8,8
2.9,9.4,18
-2.9,113.7,3
-6.2,154.4,2
-6.1,154.2,5
-5.7,146.0,1
-8.6,-51.6,7
-31.3,151.1,1
-20.9,118.4,12
-20.8,118.4,18
-20.9,118.3,8
30.8,-149.6,1
30.6,-149.3,1
30.8,-149.5,1
-21.0,118.3,2
-8.6,-51.5,2
14.6,-123.2,5
-3.4,122.1,3
-20.5,119.1,3
-20.4,118.9,13
41.0,-145.5,1
41.0,-145.4,1
-28.1,122.3,1
-5.7,-75.4,1
27.4,18.2,1
-17.8,144.7,1
-0.9,-70.6,1
27.4,18.3,3
15.7,-99.7,107
-26.4,22.2,2
29.7,50.0,2
-21.2,118.4,1
-21.2,118.2,1
-29.1,150.0,8
-1.5,-70.6,28
-14.9,142.7,1
-2.5,29.1,3
-27.3,-169.8,3
-27.3,-170.4,1
16.0,-100.1,96
16.0,-100.2,38
-2.0,19.9,1
-11.4,-50.7,6
16.0,-100.8,41
-6.6,-42.1,2
24.7,-58.0,3
-2.4,-71.3,1
-1.6,-71.1,25
-16.1,124.2,27
-2.0,-70.6,5
-37.2,153.0,2
3.8,-1.7,9
-37.3,153.3,2
25.3,47.9,1
7.4,-106.3,2
7.4,-106.2,1
-6.9,20.8,2
-7.0,20.8,4
-13.9,134.7,11
-7.5,108.9,29
-18.1,49.3,1
40.1,-54.7,1
-16.1,124.4,50
15.8,-100.0,5
-11.4,-50.6,1
-23.9,120.0,1
-16.6,123.9,52
-4.5,10.9,2
-4.7,10.7,12
-15.0,142.8,1
-4.7,10.9,3
-9.7,39.5,11
-13.7,144.0,1
-29.7,152.6,21
30.6,-53.8,3
-21.0,118.6,6
-1.2,32.3,1
-1.2,32.1,1
-1.2,32.2,2
-1.5,-70.7,107
-21.0,118.5,11
-20.5,119.7,6
-25.4,41.8,6
13.4,-98.2,1
-7.7,54.9,1
-7.6,54.8,6
-6.1,155.7,25
-6.1,155.8,44
-6.0,155.7,34
-29.1,28.9,2
-29.2,28.9,1
2.3,9.3,3
2.9,9.5,14
-23.5,121.7,1
-24.2,120.9,2
-24.5,120.6,2
-5.8,146.7,6
-5.7,146.7,7
-5.8,146.6,2
-30.1,152.2,5
-30.1,152.0,3
2.6,9.4,5
0.8,114.3,1
25.5,48.0,1
-1.5,111.5,5
-11.9,119.0,28
-12.0,118.9,3
-2.5,-74.1,3
-2.4,-74.1,1
30.4,51.5,9
-12.0,119.0,6
29.8,51.4,2
29.7,51.4,5
30.3,51.3,1
-20.5,118.6,17
-1.2,-72.1,1
-37.7,19.3,1
-37.8,19.3,3
-6.7,20.9,1
-2.8,-74.0,1
-11.3,119.5,2
3.8,-1.8,3
31.3,-176.3,2
31.4,-176.3,1
-16.7,123.5,77
-8.9,-51.0,6
-8.9,-51.1,8
-16.9,123.4,12
24.7,46.5,1
31.0,-53.8,1
-20.2,119.7,6
35.1,166.5,1
25.2,48.9,1
5.2,110.4,18
30.8,-153.3,3
30.8,-153.2,7
-26.3,121.9,2
30.7,-153.3,2
-26.3,126.6,2
-3.2,18.8,1
-26.1,126.8,1
-3.0,24.4,2
-25.0,132.9,1
30.5,-151.5,3
-3.2,24.3,2
-16.5,124.0,44
1.1,113.8,1
1.3,114.0,1
-5.3,32.7,1
1.2,114.0,1
-2.9,-73.7,3
2.2,109.4,2
15.9,-101.1,115
2.0,109.3,1
-5.5,20.7,4
15.6,-99.5,11
15.7,-99.5,21
15.5,-99.5,5
16.2,-100.3,1
-20.1,119.7,1
15.9,-99.6,5
-6.6,21.2,2
15.9,-100.5,62
-29.3,150.6,1
15.9,-99.4,7
-20.8,118.7,4
-16.5,123.7,48
16.1,-99.3,1
15.7,-99.6,30
16.2,-100.8,1
15.8,-99.8,10
-21.9,-170.5,1
-21.9,-170.6,5
-21.9,-170.8,1
-21.9,-170.4,1
-22.0,-170.5,1
-5.6,16.2,2
-3.0,19.0,3
30.6,-53.7,1
30.7,-53.7,7
13.8,-98.7,1
-7.6,20.9,7
-24.9,135.7,1
15.8,-99.2,1
-24.9,135.8,6
30.0,50.8,16
30.0,50.9,10
-21.3,-170.8,19
-6.0,16.0,1
-21.3,-170.7,6
-17.8,144.5,1
-17.9,144.4,2
-17.8,144.3,2
-17.9,144.5,1
-17.8,144.6,2
24.9,46.6,29
-2.6,-71.6,8
24.9,46.5,10
-26.4,22.3,1
-21.0,120.0,2
-2.9,-74.9,3
-20.6,120.3,1
-2.6,19.7,2
-15.5,124.8,2
-21.0,120.1,1
-15.8,124.5,3
-0.8,35.9,1
-4.1,11.4,2
-5.3,-42.8,3
24.4,47.7,2
-11.3,-50.8,11
-3.1,-73.9,30
15.5,-99.2,133
-38.2,154.0,1
-27.2,134.9,2
-8.3,-69.5,2
-1.2,-70.9,3
-1.0,-70.7,6
-8.4,-69.6,1
-3.4,112.5,4
-20.8,119.1,3
-20.8,119.0,7
-7.1,48.6,1
-2.7,112.1,1
-3.4,112.4,1
-0.7,110.9,2
-6.4,156.1,1
-6.3,156.4,8
-6.2,156.3,5
-29.6,152.6,27
-6.2,156.4,6
-6.3,156.5,1
-1.5,-71.0,27
-21.3,118.1,1
-14.9,142.9,9
-1.9,23.1,1
-21.3,117.9,1
-9.4,39.2,1
-20.5,118.8,24
18.3,93.2,1
4.3,-5.1,1
-16.6,123.5,19
-27.9,24.6,6
-30.2,151.4,10
-30.3,151.2,2
-30.3,151.1,2
-2.1,-74.4,7
-2.1,-74.5,2
2.6,-9.4,5
-9.0,27.3,6
0.9,-9.9,1
-31.3,149.5,1
-25.2,16.7,1
-6.7,20.6,1
2.8,165.9,1
-3.4,122.2,1
-5.6,30.3,2
-6.3,17.0,1
-6.9,55.6,1
-38.1,20.5,2
-3.0,-74.1,12
-16.4,123.7,26
13.6,-98.9,7
13.6,-98.7,21
-16.3,123.7,1
-1.6,19.8,7
4.6,7.4,2
-3.0,69.8,3
-16.4,123.6,8
-1.6,19.7,2
-8.3,25.7,11
2.7,-8.0,1
-38.2,19.1,3
16.5,-100.7,4
9.9,34.5,2
-38.2,19.0,4
-2.9,-74.1,9
-21.0,118.8,3
-20.9,118.8,4
-20.9,118.9,3
-1.6,23.7,1
24.5,47.7,1
24.4,47.6,1
13.6,-98.4,54
-5.4,26.6,1
13.6,-98.5,8
31.4,-54.6,4
-28.2,25.4,1
-20.2,119.6,6
36.7,165.9,3
-29.1,149.7,1
-29.0,149.9,1
-26.9,122.0,2
2.6,8.7,1
-1.0,-70.9,8
0.9,115.7,6
0.9,115.8,5
-5.5,17.2,1
-4.7,145.6,1
-4.9,145.6,1
-3.9,146.3,1
1.1,116.3,1
-5.2,145.4,1
-5.1,145.6,1
-5.2,145.6,4
-9.4,57.0,14
-5.3,145.7,1
24.8,46.5,5
-5.4,14.6,1
-5.3,14.7,1
25.0,46.5,3
-5.2,145.2,1
-3.8,122.3,5
-11.8,119.1,3
-12.0,118.7,2
2.0,-18.3,1
-21.1,118.6,1
3.4,-1.8,2
3.8,-1.9,2
30.7,-53.8,4
-14.0,134.9,16
-13.8,135.1,1
-14.0,134.7,12
-13.8,135.0,23
39.5,154.1,1
17.7,92.4,1
3.0,9.6,2
39.5,154.4,2
2.2,9.4,4
-25.9,121.4,1
2.7,9.5,9
-3.3,18.7,1
-2.7,19.0,2
-1.4,-71.0,21
-7.6,108.8,4
1.1,-71.2,1
-30.2,151.6,6
-30.2,151.7,7
16.0,-100.7,15
-5.8,-74.9,7
29.9,50.7,12
-37.7,154.2,6
-0.4,0.1,1
0.0,0.2,1
0.1,0.3,1
-1.0,32.0,8
-1.0,32.1,2
-0.3,0.2,1
31.1,-152.8,1
3.6,117.1,1
18.6,-127.0,7
18.8,-126.9,11
-20.3,119.3,3
31.2,-152.9,1
-1.5,-71.3,5
18.4,-127.2,1
-2.4,19.2,1
-11.3,120.2,1
3.6,-4.6,1
-16.6,45.9,5
-30.1,152.1,4
-5.6,146.9,6
-5.8,146.8,10
-37.5,19.3,1
-8.1,117.0,1
-37.5,19.4,2
35.0,166.2,1
-11.2,119.5,9
2.9,-9.0,14
-37.8,154.0,7
-3.9,11.2,3
39.2,165.5,1
39.3,165.5,1
-14.8,142.9,3
16.2,-100.5,1
-4.1,11.1,6
-16.7,123.7,60
21.3,96.9,1
0.2,114.9,2
0.1,114.8,1
-30.7,148.5,1
-30.6,148.9,1
-6.4,156.6,4
-20.4,119.2,6
25.7,47.9,1
-16.6,123.7,71
-4.7,23.1,1
22.2,96.5,1
-4.2,10.9,2
-4.3,11.0,9
22.2,96.4,2
-37.7,154.1,2
15.9,-129.4,7
-17.3,144.4,2
-17.5,144.2,1
-25.7,121.1,4
2.3,8.7,3
14.2,-123.1,1
14.5,-123.3,10
14.4,-123.3,2
-17.3,144.1,2
-37.9,154.4,7
-27.7,25.4,3
14.7,-123.2,1
14.6,-123.1,1
15.8,-99.5,16
15.8,-99.4,11
-20.5,119.6,3
-5.3,146.3,12
-4.1,146.9,1
-5.3,146.0,29
-5.2,146.2,16
2.4,9.4,5
-5.3,145.8,6
-30.1,29.0,1
-30.6,151.8,8
-30.5,151.8,3
-14.4,135.2,12
-14.1,134.9,4
-30.9,152.4,1
3.5,114.5,2
33.0,-54.6,1
-11.5,-50.6,1
27.3,-153.6,3
19.9,41.4,1
15.2,-99.8,7
-1.0,36.1,3
-16.2,124.5,15
-7.4,108.9,4
-10.4,39.6,1
-37.9,154.6,4
-19.6,134.6,1
31.5,-54.6,16
-20.4,119.0,4
-37.9,154.7,1
-20.7,118.7,5
-29.8,152.3,11
-27.3,122.7,5
-6.0,154.3,2
-6.0,154.2,6
-6.1,154.1,2
-6.2,154.1,1
39.3,-54.5,1
-14.0,134.8,30
2.0,30.7,1
-16.3,46.5,1
-3.1,-74.2,30
-16.5,45.8,5
-16.2,46.5,11
-17.7,49.3,13
-1.4,-70.9,9
-13.9,135.0,14
-13.7,135.1,22
3.1,9.6,1
-9.4,39.4,4
-20.4,118.7,25
1.3,115.3,5
1.4,115.3,2
-2.7,-74.3,6
-2.8,-74.3,11
-37.8,154.9,5
-37.7,154.9,5
-20.6,118.6,12
-20.4,118.8,16
-38.2,155.3,3
35.2,165.9,1
35.1,165.9,1
-8.8,-51.3,1
-8.8,-51.1,7
-20.8,118.8,8
26.1,-155.0,2
25.9,-155.3,1
-2.6,24.5,2
18.7,-127.1,2
-7.1,48.5,3
31.3,-54.9,2
31.4,-55.0,1
-18.7,-171.0,2
-18.6,-170.9,3
-18.6,-171.0,3
39.3,175.7,3
-18.7,-170.9,13
40.3,-57.4,1
39.4,175.7,3
-2.5,29.2,2
-4.5,11.6,1
-4.6,11.6,1
-4.2,11.0,34
-12.5,131.4,1
-2.8,-73.0,3
-17.9,144.7,1
-1.2,-71.0,4
-1.3,-71.0,9
-17.5,144.1,3
18.9,-126.8,3
-9.3,111.8,1
-8.1,25.3,13
-7.4,20.7,1
2.4,9.3,3
4.0,7.0,1
40.9,-54.3,1
41.0,-54.4,1
15.5,-99.3,136
30.9,-153.3,3
-1.8,-71.3,15
-16.3,124.3,108
-1.7,-71.4,2
15.1,-99.8,6
15.6,-99.6,33
-2.7,33.4,2
26.9,56.7,1
-5.1,146.4,1
-1.4,-70.7,19
-17.3,144.3,1
-9.2,27.2,4
-17.4,144.2,3
28.0,52.1,1
4.5,-0.5,2
-1.8,-70.6,1
4.7,-4.0,1
-1.7,-75.1,1
-16.4,123.8,19
-16.5,123.6,10
-6.0,146.5,1
-6.2,146.4,1
5.1,-17.2,1
-26.4,121.6,1
-6.8,33.8,1
-20.6,119.1,2
-4.9,10.7,2
-0.9,-70.7,3
2.6,-9.3,1
29.7,51.5,2
-0.3,-6.9,2
-9.8,56.7,2
-2.9,-74.2,3
-0.3,-7.0,8
-2.8,-74.1,3
21.9,98.3,1
-2.8,-74.2,4
4.6,-0.5,1
-20.7,119.0,12
3.7,-1.9,13
-5.6,156.0,1
-5.9,155.7,3
-7.5,153.9,1
-6.2,155.9,7
-2.1,19.5,1
-41.0,-37.1,1
-3.5,121.8,3
4.4,115.2,1
4.3,115.2,1
-26.0,125.8,2
-4.6,11.1,2
-4.7,11.1,1
-29.6,152.4,4
22.7,102.5,2
24.6,45.4,6
24.7,45.4,14
-29.8,150.4,5
-16.4,124.9,3
6.4,80.4,1
-24.9,121.1,1
-3.8,10.9,2
-20.7,119.1,6
-3.4,18.7,1
39.8,-54.5,1
39.6,-54.5,1
-10.0,122.0,1
-8.1,25.2,7
-36.8,152.7,17
-36.8,152.6,11
39.7,175.6,1
39.5,175.5,1
-5.4,26.7,10
4.9,-4.5,3
-23.7,119.6,1
-24.8,135.8,1
-24.7,135.9,1
31.4,-52.7,4
-29.8,152.4,15
31.5,-52.5,17
31.7,-52.5,2
-6.4,156.3,1
4.9,66.0,6
-1.3,-76.3,1
27.5,-153.4,2
27.4,-153.5,4
-31.3,153.1,2
30.1,51.0,5
-30.3,151.6,1
-16.2,46.6,5
-4.0,11.1,4
-37.6,153.7,7
-11.5,-51.0,2
-19.8,134.5,1
-26.2,19.5,1
29.9,50.9,6
30.1,50.8,3
-2.2,120.7,1
-6.2,156.0,7
-20.7,-175.1,1
37.8,-56.2,1
37.9,-56.2,5
-6.2,155.7,2
26.8,-153.9,1
26.8,-154.0,1
26.9,-153.9,2
-31.1,149.0,1
-31.0,148.7,2
-14.5,143.1,1
-14.0,143.6,1
-27.6,122.5,1
-14.1,143.4,2
-14.9,143.0,5
1.2,115.6,1
-3.7,122.2,5
-37.6,153.3,5
-2.6,-71.7,4
15.8,-100.9,7
0.6,-8.8,1
31.6,-54.4,18
-4.0,122.0,1
-3.9,122.0,1
31.6,-54.5,8
-1.8,-70.7,3
-14.8,143.0,1
-6.4,34.8,2
-13.9,134.9,28
5.2,110.8,9
15.8,-100.7,16
-16.5,123.9,34
-37.3,19.4,1
27.5,18.3,2
27.3,18.3,2
-8.8,-69.0,2
3.0,9.2,4
-9.1,-69.1,1
-21.9,119.2,1
-10.7,119.2,1
38.3,-59.3,3
38.4,-59.3,1
15.8,-101.1,324
38.3,-59.2,6
-26.9,28.0,1
37.1,167.2,1
37.0,167.0,1
37.1,167.1,2
29.7,50.1,1
-4.8,146.2,1
-4.8,145.7,1
-6.9,34.2,1
-16.8,123.2,5
-16.7,123.6,61
27.1,-153.7,1
37.1,167.8,1
37.0,167.1,2
-30.3,26.8,1
-31.7,150.8,1
-0.7,111.1,3
-7.5,20.9,1
-0.6,111.1,3
-5.0,-43.1,1
-29.8,152.5,4
2.3,8.8,10
25.2,49.1,3
25.2,49.0,1
-5.1,-42.9,1
-20.4,119.7,4
-5.1,26.8,1
-5.0,16.7,2
-4.9,16.7,1
20.8,40.7,1
-5.4,26.3,1
-9.8,161.8,3
-7.6,21.1,8
-1.3,24.4,4
-7.6,55.4,10
-2.1,-74.8,7
-5.2,37.1,1
31.5,-149.4,2
31.4,-149.4,1
31.4,-149.2,1
-1.4,23.2,1
-20.4,119.3,2
-26.9,121.9,1
-26.9,122.1,4
31.3,-149.5,1
31.4,-149.3,1
5.2,110.5,13
0.1,111.1,1
-0.1,111.0,16
-0.2,110.9,5
-0.1,110.9,4
-0.2,110.8,3
15.1,-99.0,1
14.9,-99.1,1
5.2,110.6,42
15.4,-99.0,5
-25.4,41.6,21
15.3,-99.0,7
3.7,-1.8,4
-12.1,118.6,1
18.9,-126.9,11
18.8,-127.0,5
-18.3,142.5,1
-1.2,-70.6,5
-20.3,119.0,9
16.1,-100.1,11
-5.2,145.5,3
-5.1,145.5,1
-17.7,124.0,1
14.2,-123.4,1
-7.7,141.8,2
-7.7,141.9,1
-45.3,-34.2,1
-7.8,141.8,1
16.0,-100.4,39
-6.0,20.7,1
-16.0,124.1,3
-19.7,119.6,1
24.6,47.8,1
-3.5,-74.2,1
-1.8,24.4,9
-6.1,155.9,22
-5.8,155.9,1
2.1,8.8,6
-21.3,119.3,4
-38.1,20.6,1
-21.4,119.3,2
-21.4,119.1,2
36.3,170.8,6
-21.3,119.5,1
35.1,166.6,2
-38.5,20.4,1
-16.2,124.6,8
-28.4,-104.3,2
-28.5,-104.2,1
-5.0,145.8,1
-5.5,146.4,2
-28.4,-104.2,1
-24.5,16.8,2
30.3,-53.6,1
-5.3,-76.8,2
-5.3,-76.9,2
2.5,9.4,9
13.5,-98.8,5
13.5,-98.9,2
13.6,-98.8,6
13.2,-98.9,1
-4.7,35.4,1
-14.5,135.1,5
-14.4,135.0,2
-14.5,135.0,9
-15.8,124.7,1
-15.7,124.8,4
