-20.8,-175.6,19
3.9,63.8,4
-20.0,-176.0,16
-20.0,-176.3,36
-1.6,20.8,5
-2.2,13.8,1
-20.9,-174.9,19
-19.7,-175.3,22
-19.8,-175.5,43
-19.7,-175.2,31
-21.2,-175.0,41
-10.1,50.1,1
-19.9,-175.8,40
-19.7,-174.9,32
-19.6,-174.8,8
-25.9,76.0,7
-16.4,-51.2,3
-21.0,-176.0,42
-13.9,128.8,2
-21.0,-175.9,40
-16.5,-51.2,2
-21.1,-176.4,48
-19.9,-175.9,51
30.6,-154.1,1
-21.5,-175.3,55
-25.9,75.9,4
-21.0,-174.6,31
-21.1,-175.0,33
-21.0,-174.9,25
-20.8,-176.4,21
-20.7,-176.4,14
-21.4,-175.2,52
4.2,88.6,1
-1.7,20.7,24
-21.0,-174.8,33
-20.9,-176.3,23
-20.9,-176.2,30
-20.9,-175.4,34
-20.9,-175.3,25
-20.0,-174.9,43
-20.0,-174.8,41
-21.1,-174.6,24
-19.9,-176.3,16
-19.8,-176.1,40
-0.7,33.0,1
-0.3,34.2,1
-19.9,-174.7,25
-5.7,-69.6,2
-1.5,22.3,7
-21.3,-174.9,54
-21.2,-176.2,63
-21.3,-176.0,45
-20.4,-174.6,39
-21.3,-175.0,30
-21.1,-176.1,68
-0.3,34.3,1
-21.2,-174.9,44
-20.3,-174.6,47
-19.9,-175.6,30
-21.2,-175.8,25
-21.2,-175.7,28
-19.9,-176.1,28
-20.0,-176.1,19
-20.0,-175.8,15
-3.0,-71.4,1
-20.3,-176.6,37
-20.4,-176.7,26
-0.8,-72.9,1
-19.8,-175.9,51
40.1,-148.7,2
40.4,-148.4,1
-21.2,-174.7,47
-1.7,20.8,15
-20.7,-174.7,19
-20.9,-176.7,27
-20.5,-175.5,79
-20.6,-175.6,68
-20.5,-175.4,259
-20.4,-175.4,30
0.7,-6.9,1
-0.2,-7.4,9
-20.7,-174.5,16
-20.3,-176.2,20
-21.4,-175.3,51
-20.4,-176.5,14
4.5,-15.9,5
-20.4,-176.6,22
2.1,-15.7,1
-20.3,-176.3,16
-20.2,-176.2,17
-20.3,-176.4,38
