-8.0,-48.4,2
1.5,-68.0,2
24.9,-92.0,8
23.9,-92.9,47
0.5,-67.8,11
-32.4,-52.5,1
25.4,-91.5,6
19.1,-100.0,42
25.2,-91.6,9
25.2,-91.7,9
-4.1,29.4,6
18.9,-99.8,40
25.1,-91.7,1
25.3,-91.7,3
-4.1,29.3,11
19.4,-100.4,15
0.2,9.2,1
0.2,9.1,2
-13.8,123.2,1
2.0,-68.0,4
3.4,24.1,1
-0.5,-74.0,3
-13.9,123.3,4
-31.6,-51.6,4
-25.8,-64.7,42
-31.5,-51.6,4
-5.1,29.3,3
2.9,23.7,10
2.1,96.9,1
-15.7,-70.7,3
-35.5,-63.9,1
-35.8,152.9,16
17.7,-126.5,92
-15.5,125.6,68
23.0,47.3,2
1.7,-70.0,7
-18.2,162.4,1
-7.7,148.8,14
0.1,25.6,2
-13.9,122.1,1
-4.4,29.2,3
-18.2,162.3,8
5.3,27.9,6
-15.7,125.4,2
-6.2,112.9,3
2.5,24.0,3
-30.9,23.4,2
-13.3,129.9,16
-13.4,129.8,5
-13.3,129.8,10
-13.4,129.9,7
1.1,-76.4,16
-24.0,-50.6,17
-24.1,-50.8,1
-24.1,-51.2,1
23.3,-56.7,1
-24.0,-50.5,24
-7.7,149.5,1
-7.6,149.7,19
-4.3,28.9,1
23.6,-56.7,3
2.6,24.0,9
-4.6,28.4,1
-26.9,-52.3,5
23.4,-104.8,10
-4.6,28.3,1
-4.7,30.5,3
23.4,-104.9,4
-35.9,152.8,5
-35.8,152.7,119
0.7,-69.2,8
-35.8,152.8,71
-4.3,-66.4,31
-4.4,-66.5,14
-22.5,-49.1,20
31.9,-49.3,4
17.7,-126.6,41
-3.5,-70.8,15
2.1,25.1,1
-18.4,161.2,33
-18.4,161.3,6
20.0,-124.9,6
26.2,-152.6,17
17.0,-126.8,3
6.3,25.3,12
22.3,-94.0,11
-15.5,125.9,6
-23.6,-50.8,12
-2.3,-69.7,34
-2.4,-69.7,14
-15.5,125.8,31
1.2,-68.0,15
-2.3,-70.4,4
-2.0,-69.7,1
-2.3,-70.3,6
25.3,-91.5,29
0.3,70.5,60
-23.0,-47.9,1
-5.2,29.4,25
-5.2,29.3,2
19.7,-125.0,40
-35.9,154.7,8
-0.2,24.9,11
0.7,-76.4,22
19.6,-124.9,300
4.9,-61.7,3
5.0,-61.7,1
2.8,23.7,26
-3.9,96.6,2
22.0,-123.9,15
22.1,-123.9,12
-3.7,96.9,2
0.5,25.6,1
0.6,-76.2,35
0.4,25.3,6
-19.2,-65.4,4
-19.3,-65.4,2
-34.2,-60.7,1
19.1,-99.9,17
-12.0,128.4,7
17.3,-126.7,4
29.9,-51.2,18
33.1,-48.3,1
29.8,-51.2,26
-3.2,-70.9,39
-0.6,-73.8,1
-3.4,-50.9,2
-3.3,-50.9,1
-2.8,-50.4,2
18.1,-126.6,12
-15.6,125.6,54
-15.6,126.1,7
18.2,-126.6,57
-15.6,125.7,83
-13.8,122.7,1
-13.9,122.7,10
-11.5,-60.5,11
0.3,70.4,11
17.8,-126.8,1
-23.8,17.4,1
-13.9,122.6,2
5.6,66.9,4
42.2,-49.5,3
-23.9,17.3,11
17.4,-126.7,53
-5.4,96.7,2
-5.3,96.8,1
-5.3,96.7,3
6.8,25.4,82
0.6,-76.5,103
-35.8,-63.3,2
-8.6,-73.3,1
-5.3,110.8,1
-33.5,-55.6,43
-8.5,-73.2,1
-33.6,-55.5,32
-22.6,-65.1,13
-25.8,-64.6,32
-25.9,-64.6,13
19.1,-98.1,4
-13.6,121.9,20
-13.7,121.9,19
-14.4,123.4,1
-8.3,-48.0,1
-36.5,155.2,15
-1.4,-49.0,1
-36.6,155.2,14
-14.5,123.6,13
-15.8,125.4,5
-36.2,-56.1,2
-4.6,27.9,1
-24.7,-67.0,1
0.2,-76.1,8
-24.8,-66.9,4
1.3,-4.8,1
-0.1,25.5,5
-21.8,-44.5,4
1.5,-69.7,40
1.9,-13.1,2
-23.2,82.2,4
1.9,-13.2,7
-23.2,82.1,4
6.6,25.4,10
6.7,25.5,9
-20.2,-66.4,5
30.1,-50.5,4
30.4,-50.5,14
17.2,-126.5,7
0.9,9.5,1
-22.1,-43.9,4
-5.0,-60.3,16
0.8,9.3,2
25.1,-91.8,1
-21.1,-171.4,8
-35.3,-170.4,1
-35.4,-170.4,1
-13.6,122.0,12
19.0,-98.2,6
23.6,-93.2,8
26.2,-152.7,14
-4.3,-66.5,33
-4.2,-66.4,6
0.9,5.5,2
-4.1,-66.5,2
-5.0,108.4,1
-8.9,133.4,1
-34.1,-55.5,15
2.1,1.6,12
-34.2,-55.6,6
26.0,-90.7,7
26.1,-90.7,2
-32.4,-53.1,1
-32.3,-53.0,4
1.8,-68.0,37
-13.5,130.0,10
38.7,-179.2,4
-4.5,-60.0,2
-19.1,-67.8,1
-5.7,109.5,8
18.9,-99.7,16
19.0,-99.7,1
-31.6,-51.7,3
19.0,-99.8,10
25.0,-91.9,10
6.0,25.2,2
24.8,-91.9,9
-31.5,-51.8,3
1.9,1.0,10
1.9,0.9,16
-25.9,-66.6,2
1.6,-69.7,131
17.0,-127.3,6
-36.4,154.9,6
-25.8,-66.6,6
1.7,-69.7,19
-5.1,29.7,1
-4.3,-77.4,2
2.2,1.6,6
-3.1,-70.9,48
26.4,-90.3,8
26.5,-90.4,1
26.4,-90.4,7
0.3,-76.2,136
-19.3,-65.3,3
-5.3,-78.2,1
1.9,-68.0,21
-5.1,-78.2,1
30.0,-51.2,11
2.1,-68.0,3
19.1,-100.1,2
23.1,45.4,4
-3.5,-70.9,15
1.1,-69.6,7
0.4,-67.8,1
1.2,-69.6,9
23.1,48.1,1
-13.9,129.9,9
0.2,70.5,32
-33.6,-54.2,3
2.4,23.9,6
-33.7,-55.4,33
4.4,111.3,3
4.5,111.3,1
0.1,-76.3,10
22.9,46.6,1
22.8,46.6,2
22.9,46.7,1
-1.4,-78.1,1
6.8,25.3,18
6.9,25.4,10
-32.7,-55.0,2
-34.4,-55.5,1
1.0,-47.2,1
-34.3,-55.4,1
-6.0,-51.3,1
-34.0,-55.4,2
-13.8,122.2,22
-13.9,122.2,5
-13.8,122.1,3
0.3,-76.0,2
-22.7,-65.1,37
-6.0,-51.4,1
-6.5,91.8,2
-13.7,122.1,25
0.4,-76.1,6
15.3,-127.8,1
-6.3,94.9,1
-13.7,122.2,23
0.4,-76.0,3
-7.7,-45.6,1
-15.4,125.6,21
24.4,-92.4,2
-19.3,51.2,2
-18.4,161.1,54
24.4,-92.3,2
-18.3,161.2,5
-11.7,127.3,14
-15.5,125.5,54
-10.8,123.8,2
-4.9,108.5,5
23.8,-93.2,4
-10.8,124.0,4
-18.3,161.1,9
-9.3,31.1,1
-36.0,154.7,5
23.7,-93.2,25
1.7,1.0,38
1.7,1.1,8
-1.0,94.2,3
-3.7,96.5,6
