-20.1,-68.7
5.6,25.0
0.4,-70.6
-26.2,-66.6
-26.5,-66.5
-26.3,-66.6
-20.1,-68.8
37.3,165.4
0.3,9.6
-14.6,124.7
-6.9,-42.5
3.1,-6.5
2.4,-6.2
-33.0,23.5
1.9,-6.4
-14.6,124.9
-19.4,50.1
-19.3,50.1
-16.8,124.4
5.3,25.2
-16.9,124.4
37.4,167.7
-4.3,27.0
32.9,-49.6
-13.1,-62.0
-7.2,14.1
-14.7,129.4
18.0,-127.1
5.2,25.3
4.7,25.1
-8.0,-60.6
-35.9,153.5
0.6,-70.7
-8.0,-60.7
4.3,-8.7
-6.3,-50.1
-6.2,-50.1
-13.2,61.4
-0.3,-75.6
-22.8,-45.1
0.2,-72.9
0.7,-72.8
3.3,66.0
-14.7,143.1
-3.1,-76.8
-3.2,-76.8
-26.2,-68.9
-25.6,-68.7
-35.0,-56.1
24.2,-95.1
24.1,-95.1
24.2,-95.2
24.1,-95.2
-29.5,22.4
-5.9,109.2
-3.0,-72.1
-6.3,-36.6
-6.4,-36.8
0.4,-70.0
0.0,-70.8
0.1,-70.7
0.0,-70.9
-0.1,-70.8
0.3,-70.0
-17.7,31.6
-11.5,138.8
-17.3,124.7
-1.9,29.7
-11.5,139.1
18.0,-127.2
-15.6,-71.9
-15.6,-71.6
0.0,-70.5
-1.8,29.7
-19.6,-68.9
2.3,-3.8
4.7,25.2
2.4,-3.8
2.2,-3.9
2.3,-4.0
-32.0,-52.6
-27.0,-51.6
-14.5,170.7
-25.2,-67.8
5.2,25.1
5.3,25.1
-18.2,122.7
-17.3,124.5
5.4,25.2
-17.2,124.6
-7.6,149.2
25.6,-93.1
-25.9,-66.5
5.2,25.2
25.6,-93.2
-1.1,-74.9
-6.1,107.9
41.2,-52.3
-22.8,-44.9
-2.5,10.2
41.3,-52.2
3.1,-7.2
-5.1,-42.1
-4.7,-42.2
-4.8,97.3
1.6,-6.3
-6.5,-68.5
-6.9,-67.4
-4.6,-42.1
-13.8,129.3
18.2,-127.1
4.3,24.9
-22.5,-48.0
-23.6,17.8
0.3,-70.6
-18.0,122.6
5.5,24.9
-35.9,153.6
-15.1,-59.1
-0.4,-75.6
-0.3,-75.7
-26.0,-68.6
-4.0,-56.4
-3.6,-56.3
0.0,-69.2
-0.1,-75.0
-23.7,-66.5
3.8,-8.5
-0.1,-70.0
4.9,-9.0
-0.1,-70.1
7.6,-59.6
-0.2,-74.9
-1.5,-76.3
7.6,-59.5
26.2,-91.8
-13.6,129.3
-6.0,28.6
-5.8,-47.8
-5.7,-47.8
-0.6,-69.6
-5.4,-47.8
32.8,-49.5
32.8,-49.6
-14.4,130.3
4.5,27.4
-23.0,-66.7
-23.1,-66.8
-23.0,-66.8
-0.5,-69.5
-23.1,-66.7
3.6,-8.2
-12.7,-60.7
-6.1,108.3
1.0,10.7
-3.1,-77.4
1.5,-68.3
-11.5,-67.1
-24.2,-66.4
-13.1,127.8
-24.0,-66.3
-25.2,-67.9
-6.5,-48.2
-4.7,-61.6
-26.6,-49.6
-0.2,-69.9
-17.8,-69.6
-35.0,-56.4
4.1,-9.0
32.5,-50.3
-34.6,-55.0
-31.8,-69.0
-12.5,130.8
-13.8,130.0
4.4,-8.7
32.6,-50.3
4.6,25.0
-33.0,23.4
2.5,-68.9
4.1,-69.2
0.1,-73.2
0.1,112.2
-7.7,24.0
-27.7,-49.9
-15.5,-73.6
-15.4,-73.7
-15.1,-73.6
-28.7,-67.1
0.1,112.1
24.1,-57.5
-25.8,-50.1
24.1,-57.6
-16.8,123.4
1.7,-6.2
4.4,25.0
-3.8,-76.1
2.1,4.9
-14.6,124.8
-14.5,124.8
1.1,-66.8
0.5,-70.7
2.4,-68.8
-25.9,-68.5
2.2,-68.6
19.8,-125.3
0.4,-70.7
25.2,-93.8
27.1,-151.1
25.2,-93.9
6.3,-59.6
6.0,-59.6
-2.3,10.8
5.4,25.1
0.2,-70.0
-1.6,-56.3
0.2,-69.2
-34.3,-59.5
27.1,-91.1
0.2,-69.3
30.5,51.3
-4.2,25.0
-4.2,25.1
0.4,5.5
3.6,-7.7
5.5,25.4
32.4,-50.3
-19.5,49.7
-24.5,-172.7
-24.5,-172.8
-22.5,-47.9
0.1,24.7
-1.9,-49.2
-2.1,-49.2
-22.9,-45.2
32.3,-50.6
32.3,-50.5
32.7,-49.5
18.4,-127.0
3.7,-8.2
32.3,-51.0
1.7,-10.6
32.4,-50.5
-26.3,153.2
-24.9,-50.2
-21.9,-48.2
16.7,-128.2
18.2,-127.0
-9.9,-67.7
-26.0,-68.2
-9.6,-67.7
0.3,23.5
-18.1,122.8
-0.5,-78.5
-18.2,122.8
0.5,-69.9
-5.3,95.9
-28.1,-68.4
-5.5,96.0
-6.0,28.3
-6.1,28.3
-3.6,26.1
-24.4,-50.0
0.4,112.7
-35.9,-57.7
-13.2,127.8
-13.9,-60.5
0.3,-67.9
-10.6,-54.6
0.1,-68.0
-10.7,-54.5
0.3,-68.0
0.0,-74.7
-20.3,-44.0
24.6,-94.9
-23.9,-66.2
4.6,27.5
3.6,-8.1
3.5,-8.3
-32.0,-55.5
-33.5,-53.0
3.6,25.2
4.5,25.1
-2.9,10.1
6.3,-60.2
6.2,-60.1
6.3,-60.1
-3.4,123.7
2.2,-4.0
18.3,-127.2
-4.8,95.7
-16.9,124.5
-16.5,124.2
-4.8,95.8
-17.0,124.6
-16.4,124.2
-6.0,108.0
5.3,-9.0
-6.0,108.1
-13.8,129.4
-1.1,-70.1
-4.6,-41.9
-13.8,129.5
3.4,26.0
-13.9,129.4
26.3,-92.4
26.3,-92.5
26.4,-92.5
-37.2,154.9
-1.0,-48.2
-3.8,26.4
-29.5,-70.0
2.1,118.5
26.4,-90.8
-1.1,-74.8
-16.8,124.2
-16.9,123.1
-17.2,124.5
-17.3,123.7
-17.4,123.6
-17.2,123.6
-0.5,-74.9
26.3,-91.8
-15.7,124.8
5.2,25.0
-3.3,-56.5
-8.8,-60.4
-1.1,-48.0
-11.0,138.9
-8.8,-60.5
-19.3,51.2
-4.1,27.0
30.0,-52.7
-30.6,21.5
-17.8,161.4
-19.5,51.4
5.0,-9.2
4.9,-54.6
-35.8,153.7
-29.4,22.4
-6.5,-37.0
-23.7,-48.8
-24.7,-66.9
32.7,-49.7
0.8,-70.3
-26.4,153.1
-14.3,130.4
0.7,-71.1
-29.0,152.7
-13.4,129.0
1.0,10.8
0.1,112.5
0.0,112.5
-29.2,-70.1
-29.2,-70.0
-10.3,22.0
-14.4,125.0
-16.8,124.7
-0.4,-74.7
-0.3,-74.8
18.3,-127.1
-23.8,-66.5
-16.9,124.3
-16.6,125.0
-25.5,-50.0
-25.7,-69.2
-25.1,-69.0
0.3,-70.3
0.5,-70.2
23.8,-95.2
-0.5,-68.9
3.8,-8.3
0.5,-9.0
3.3,-8.5
23.0,45.4
4.8,-9.4
2.5,1.2
2.3,1.1
22.9,45.3
0.4,-70.5
0.6,108.5
5.8,66.8
5.4,24.8
5.6,24.9
23.1,44.7
-6.2,-48.4
5.1,25.2
0.6,108.4
-6.1,-48.0
0.1,-70.3
0.5,-70.6
-7.7,-60.7
-7.4,-60.6
0.3,-70.4
-0.1,-70.4
-16.2,125.8
-16.3,125.5
-7.8,-60.7
-7.3,-60.6
-7.1,-60.6
-6.3,108.4
-10.8,-53.8
-0.2,-70.0
-10.9,-53.5
-6.2,108.3
-10.3,-53.7
-13.5,129.3
-19.9,-170.8
0.4,-66.4
-3.1,-76.6
-18.3,125.5
-0.2,-66.4
-13.6,129.2
5.6,66.3
-13.7,128.5
2.6,118.6
-12.2,-53.2
2.1,-5.6
3.6,-8.3
2.5,-11.6
-3.6,122.8
0.3,-70.5
0.6,-70.6
-12.7,-60.6
-22.7,-68.0
-0.4,-75.0
-0.5,-75.0
-4.1,106.7
-4.2,106.6
4.1,-7.8
-2.9,-42.4
-4.1,106.6
30.6,-52.1
30.6,-52.2
-4.2,106.7
3.3,-69.0
4.2,-9.6
4.5,-9.4
-5.1,95.7
-22.3,-47.9
-23.6,-66.8
-5.0,95.8
30.9,-52.2
-13.0,127.8
-16.7,123.5
-16.8,123.3
-16.7,123.3
-34.4,-54.9
-25.7,-50.3
-22.8,-66.7
5.4,25.3
-22.7,-44.5
6.2,-60.0
6.2,-59.9
-23.0,17.2
-0.7,113.4
-0.4,-62.7
-0.2,-75.6
-6.3,-50.2
3.8,-8.2
-3.6,26.6
3.6,-8.0
-36.0,153.6
-0.1,112.8
-2.9,-77.1
-3.0,-77.1
-2.8,-77.1
-2.8,-77.2
-29.2,126.1
-29.4,126.3
0.2,-73.2
-30.1,20.9
6.3,-59.9
-3.2,-78.0
-3.1,-77.9
30.1,-52.6
-22.7,-44.9
-22.7,-45.0
1.1,-66.7
0.7,-70.3
-6.6,110.9
-16.6,124.3
-1.6,-48.0
0.3,23.7
-30.4,21.3
5.5,25.5
-26.8,17.9
-16.5,124.3
4.2,-53.6
2.2,28.3
-10.7,-60.5
4.9,-60.4
-37.1,154.8
0.6,-66.6
0.5,-66.6
-8.6,150.1
-8.7,149.9
-4.5,31.4
0.6,-66.5
-8.7,150.0
-8.7,150.1
0.3,-72.8
-11.3,-68.6
-0.1,-70.6
-17.8,124.9
0.4,-72.9
-14.1,-59.9
26.5,-54.7
24.5,-94.9
-22.9,-45.1
-14.3,130.2
-15.3,125.8
-19.6,51.2
-19.6,51.3
-19.5,51.3
-3.0,-77.9
-25.5,-67.7
0.7,-75.0
-26.0,-68.5
-5.1,-47.4
-6.9,-67.5
