2.1,8.9
1.1,8.8
15.4,-99.9
-6.3,154.2
15.5,-99.8
-2.8,-75.3
-1.7,24.5
-6.0,21.2
-0.4,-7.3
-27.1,22.6
-2.8,-75.4
-7.1,48.3
-21.7,-170.5
-21.6,-170.5
-21.7,-170.6
-21.6,-170.7
-21.6,-170.8
-2.6,-75.4
-2.6,-75.5
4.6,-4.3
-2.4,-75.4
-1.2,-71.0
-27.5,123.0
-27.3,123.2
-16.3,125.0
-16.2,125.1
5.2,-18.2
-1.4,-72.5
-16.2,124.3
-16.8,123.8
31.6,-52.3
-16.6,123.8
15.7,-100.3
15.7,-100.4
-14.3,135.2
-9.8,121.6
-13.5,135.9
-1.9,30.9
-29.5,152.6
-19.7,119.2
-9.8,161.9
-16.1,124.6
-16.3,124.4
-10.6,39.9
-29.5,152.7
15.5,-99.7
15.9,-99.3
-9.8,161.8
15.2,-99.1
-0.1,27.4
-11.2,-51.1
31.6,-52.4
-16.4,124.4
-16.4,124.3
16.0,-100.1
2.7,-19.4
2.6,-19.4
-1.8,27.5
-10.3,120.1
31.6,-52.2
-4.2,11.1
-16.8,123.7
-11.3,-51.1
-4.1,11.1
12.7,-104.4
12.6,-104.6
-5.4,10.9
-1.4,-72.4
-11.7,-51.0
5.3,110.6
3.7,-2.2
5.4,110.6
-1.3,23.9
3.2,-2.2
-5.2,32.7
-17.3,49.2
-16.5,123.8
25.0,47.6
-2.8,-74.7
8.8,34.0
-15.8,124.5
-30.1,26.2
-16.5,123.7
18.2,93.5
18.1,93.6
25.0,47.5
-29.9,151.7
5.4,110.9
-1.3,27.2
1.7,8.9
2.1,9.0
-7.5,20.1
2.0,9.0
-5.3,19.6
-11.0,40.1
3.6,-2.1
2.4,-2.2
-27.0,122.6
-25.2,132.6
3.9,32.9
-25.0,132.8
20.5,41.2
3.5,-1.9
-26.9,122.7
-37.8,154.3
4.1,33.0
18.7,-127.0
-16.3,124.5
-16.2,124.4
36.4,50.4
-28.5,25.6
8.7,34.2
15.7,-100.0
-2.0,19.2
16.0,-100.2
-6.1,-74.7
-10.3,39.8
16.1,-100.1
-28.1,151.3
-2.0,121.9
-16.6,123.9
-16.5,123.9
-2.0,27.5
16.4,-100.8
16.3,-100.7
-1.7,27.5
-2.2,-74.3
-3.8,28.8
-2.6,-74.1
-15.7,125.3
-37.8,154.2
-37.8,154.4
2.0,168.9
2.0,169.2
-31.3,153.5
-31.3,153.6
-30.7,28.3
2.4,169.3
-20.2,118.5
30.1,-55.8
-13.8,134.7
2.2,8.9
-16.6,123.6
-5.6,-43.1
-4.7,123.1
-29.6,151.0
-2.0,-71.1
4.7,-4.4
15.5,-99.2
15.7,-99.2
15.6,-99.2
15.6,-99.3
-5.5,26.7
-0.4,29.0
4.0,-18.4
-16.7,123.7
-17.1,123.2
-16.7,123.6
-17.0,123.4
-11.6,-51.0
38.7,160.0
-16.8,123.5
-29.7,150.9
-6.3,56.6
-7.1,34.3
-27.1,122.0
-1.9,-71.1
15.9,-100.9
16.0,-100.9
15.6,-100.0
15.9,-101.0
-28.3,27.8
15.7,-101.0
-20.1,118.5
-16.4,124.2
-20.0,118.8
16.0,-100.6
-16.3,124.3
15.8,-101.0
2.6,-18.5
-7.9,21.3
-2.7,-74.2
5.2,110.7
-21.5,119.8
5.2,110.6
-5.8,147.1
-5.8,146.9
-2.8,19.8
-4.5,147.8
-7.7,21.2
-27.3,24.8
-5.3,147.2
-5.7,147.0
3.4,-2.1
5.1,110.6
-12.3,37.0
-5.7,146.8
-1.6,26.8
16.2,-101.2
-9.0,-51.3
-5.3,147.3
-20.1,119.0
5.3,110.5
-37.7,19.5
-7.2,57.2
5.2,110.5
-2.9,-74.2
2.6,-8.2
2.6,-8.3
2.7,32.1
-19.9,119.3
-1.1,-70.9
-1.1,-70.8
-13.1,36.0
-16.5,123.6
34.1,-92.4
-18.0,122.6
-16.6,123.7
-0.1,111.1
-30.2,152.9
-19.8,119.1
-20.0,119.0
-2.0,121.8
15.8,-101.1
3.5,-2.0
16.2,-101.1
-16.6,123.3
-16.5,123.4
-16.7,123.3
2.6,32.1
-1.7,27.7
-11.2,40.3
3.6,-1.5
4.5,-4.2
-7.7,56.7
-16.7,123.8
-8.9,-51.4
-16.3,123.9
-6.9,21.5
15.7,-100.8
15.8,-100.8
-1.7,-72.4
-31.4,153.5
-31.4,153.6
-1.7,27.8
15.4,-99.8
-2.8,33.8
3.1,-5.7
-1.6,-70.7
-16.5,124.2
-13.7,-51.9
-15.5,125.2
-20.1,118.8
-4.3,12.0
5.5,-11.6
-4.2,12.0
-4.3,12.1
4.6,-4.2
15.9,-95.4
-29.6,152.7
-3.1,18.8
-47.3,-31.2
3.0,-2.2
3.8,33.2
15.8,-100.4
-6.4,35.0
-47.4,-31.2
4.0,-1.9
-6.5,156.8
15.8,-101.2
3.4,6.3
3.4,113.7
3.3,113.6
3.4,113.8
-6.6,156.5
3.1,-2.1
-0.9,-70.2
3.2,-5.8
-6.5,156.9
-8.6,23.3
-9.2,39.2
3.5,-5.5
-6.9,23.2
-19.9,118.2
-19.8,118.8
-19.8,118.9
-20.2,118.3
31.1,-54.6
-5.3,34.3
3.6,114.4
31.8,-54.1
-11.6,-51.1
-25.6,133.7
4.7,-4.7
-11.2,119.6
-6.3,16.0
-16.6,124.3
39.3,166.1
6.2,80.7
15.7,-101.1
-1.3,-75.6
-1.4,-75.7
-21.1,119.9
1.8,4.9
-21.2,119.8
-21.1,119.7
3.7,-5.4
-2.3,-76.8
-1.7,24.1
-9.1,27.6
-2.3,-76.7
-37.9,154.5
34.6,-92.4
-2.7,-71.7
41.1,-56.8
0.0,115.0
-25.8,121.5
40.7,176.6
18.2,93.8
-29.2,150.5
-29.2,150.4
-11.7,-51.1
-29.0,150.8
3.0,-5.5
-11.8,40.0
5.3,-18.2
-2.7,-75.5
-28.5,150.7
-5.3,105.5
-5.2,105.7
-10.5,136.4
-10.4,136.5
31.6,-52.5
31.5,-52.4
-21.8,119.7
-21.7,119.9
-2.3,-71.0
