0,1543
1,1541
1,1542
1,1543
2,1537
2,1540
3,1535
3,1539
3,1541
4,1538
4,1539
5,1545
47,3245
48,3243
48,3245
49,3243
49,3244
49,3245
57,429
57,431
57,3265
58,430
58,431
59,431
60,2137
64,3264
64,3265
66,2131
67,2131
69,3275
70,2129
70,3275
71,3273
71,3274
71,3275
71,3276
72,3272
72,3273
72,3274
73,3271
73,3272
76,3272
76,3276
77,3275
77,3276
77,3277
77,3279
77,3280
78,3277
78,3278
80,1275
80,3285
82,2120
83,2120
83,2121
83,2123
84,2119
84,2120
86,2117
86,2121
90,3256
90,3258
91,3256
92,436
94,436
94,1204
95,2109
95,2110
97,3254
98,3101
99,3258
107,3194
110,3106
112,3097
112,3098
112,3099
114,3096
122,3105
122,3109
123,3104
123,3105
123,3107
126,3088
127,3091
127,3092
132,3097
132,3098
132,3100
133,3100
133,3105
133,3106
134,3105
142,293
156,2108
157,2106
157,2111
158,2107
158,2109
159,2106
159,2107
160,2108
160,2109
165,2110
166,2110
169,2108
180,2102
180,2103
223,1178
223,1180
223,1181
224,1178
245,1156
245,1157
246,1157
246,1158
247,1152
247,1156
247,1157
247,1159
248,1151
248,1156
249,1143
249,1151
249,1156
250,1151
250,1152
250,1153
250,1154
250,1155
251,1139
251,1140
251,1144
251,1148
251,1151
251,1152
251,1153
251,1154
251,1155
251,1156
251,1157
252,1139
252,1142
252,1143
252,1144
252,1145
252,1151
252,1152
252,1153
252,1154
252,1155
252,1156
253,1139
253,1140
253,1141
253,1142
253,1143
253,1144
253,1145
254,1135
254,1136
254,1137
254,1140
254,1142
254,1143
254,1144
254,1145
254,1146
255,1136
255,1138
255,1139
255,1142
255,1143
255,1144
255,1145
255,1146
255,1155
256,1138
256,1140
256,1142
256,1144
257,1138
258,1153
270,341
271,337
272,338
272,346
273,345
275,342
277,341
283,264
283,265
283,266
283,267
283,269
284,264
288,334
310,242
311,227
311,242
314,228
314,230
314,231
315,228
315,229
315,230
315,231
316,227
316,228
316,229
316,230
320,212
321,212
326,2821
326,2822
326,2823
327,2821
327,2822
330,267
330,2847
331,267
331,2837
331,2838
331,2839
332,2837
332,2838
332,2839
332,2840
333,2838
333,2843
335,2833
336,2801
336,2833
337,2800
337,2801
337,2829
337,2830
337,2831
337,2832
337,2833
337,3219
338,2795
338,2796
338,2797
338,2798
338,2799
338,2800
338,2824
338,2827
338,2828
338,2829
338,2830
338,2831
338,2832
338,3220
339,2796
339,2797
339,2798
339,2799
339,2827
339,2828
339,2829
339,2830
339,2831
339,2832
340,2796
340,2797
340,2799
340,2826
340,2827
340,2828
340,2829
340,2830
340,2831
340,2832
341,2795
341,2825
341,2827
341,2829
342,2795
342,2821
342,2822
342,2823
342,2824
342,2825
342,2827
343,2791
343,2794
343,2795
343,2821
343,2822
343,2823
343,2824
343,2826
343,2827
344,2790
344,2794
344,2821
344,2822
344,2823
344,2824
345,2789
345,2790
345,2821
345,2822
346,2788
346,2789
346,2790
347,2787
347,2788
347,2789
347,2814
347,2817
348,939
348,2785
348,2788
348,2810
348,2816
349,2793
349,2794
349,2796
349,3188
350,2793
350,2794
350,2812
350,2813
351,214
351,935
351,936
351,2793
352,935
352,936
352,3198
353,214
353,215
353,216
353,935
353,936
353,937
353,938
353,939
353,2791
353,3193
353,3194
353,3195
353,3196
354,215
354,935
354,936
354,937
354,2815
354,3188
354,3193
354,3194
354,3195
355,3188
355,3193
356,2772
357,2769
357,2770
357,2771
357,3179
357,3180
357,3184
357,3185
357,3194
358,2769
358,2770
358,2771
358,3088
358,3184
358,3196
359,2769
359,2770
359,2771
359,3190
359,3191
359,3192
359,3194
359,3197
360,2768
360,2769
360,2891
360,3194
360,3195
361,2768
361,2892
362,2756
362,2764
362,3102
362,3103
363,2755
363,2756
364,2755
364,2757
364,2758
364,3102
365,2754
365,2755
366,2754
366,2755
366,3223
368,960
368,961
368,3214
369,3214
370,962
370,966
370,3213
370,3214
371,962
371,965
371,966
371,3196
372,965
372,966
372,968
373,60
373,960
373,3221
374,60
374,967
374,3205
374,3206
374,3219
374,3221
374,3222
374,3223
375,60
375,61
375,62
375,963
375,965
375,966
375,3199
375,3204
375,3205
375,3206
376,3203
376,3204
376,3205
376,3206
377,3203
377,3204
377,3205
377,3223
377,3224
377,3225
378,877
378,3194
378,3195
378,3205
378,3223
378,3224
378,3225
379,2748
379,3191
379,3192
379,3193
379,3198
379,3199
379,3204
379,3205
379,3232
380,2736
380,3191
380,3192
380,3193
380,3198
380,3199
380,3230
380,3231
380,3232
381,931
381,2733
381,2755
381,3190
381,3191
381,3192
382,2737
382,3204
382,3224
383,2729
383,2730
383,2731
383,2732
383,2734
383,2737
383,2738
383,2741
383,2742
383,2743
383,3245
384,1193
384,2726
384,2728
384,2729
384,2730
384,2731
384,2732
384,2734
384,2737
384,2742
384,2743
384,2744
384,2748
384,2750
384,2751
384,2754
384,3244
384,3245
384,3246
385,2725
385,2728
385,2729
385,2733
385,2741
385,2745
385,2749
385,2750
385,2751
385,2752
385,3245
386,2724
386,2725
386,2726
386,2727
386,2729
386,2745
386,2748
386,2749
386,2750
386,2751
386,2752
386,2753
386,3228
386,3229
386,3245
387,2724
387,2725
387,2728
387,2736
387,2743
387,2746
387,2747
387,2748
387,2749
387,2750
387,2751
388,2723
388,2724
388,2745
388,2748
388,2749
388,2750
388,2751
388,3190
389,888
389,2748
389,2749
389,2750
389,3239
390,2686
390,2723
390,3039
390,3239
391,891
391,892
391,3213
392,889
392,890
392,891
392,892
392,961
392,3211
392,3212
392,3213
393,888
393,889
393,890
393,891
393,892
393,957
393,2748
393,3211
393,3212
394,889
394,890
394,893
394,2723
395,891
396,953
396,954
396,955
396,956
397,954
397,955
397,956
397,958
398,925
398,926
398,954
398,955
398,956
399,924
399,952
399,953
399,954
399,955
399,956
399,957
399,960
400,951
400,954
400,955
400,956
400,957
401,953
401,954
401,955
401,956
401,978
401,979
401,1159
401,1161
401,1162
401,1163
401,1164
401,2735
402,952
402,953
402,954
402,955
402,956
402,977
402,978
402,979
402,1160
402,1161
402,1162
402,3048
403,954
403,955
403,977
403,978
403,979
403,980
403,981
403,982
403,1161
403,3048
404,959
404,976
404,977
404,978
404,979
404,980
404,981
404,982
405,979
405,981
406,3063
406,3065
407,984
407,2742
407,2743
407,2744
407,3063
407,3064
407,3065
407,3219
407,3220
408,1018
408,2741
408,2742
408,2743
408,3064
408,3067
408,3068
409,1010
409,1011
409,1016
409,1017
409,1018
409,1019
409,1218
409,1219
409,1220
409,1221
409,2741
409,2742
409,3052
409,3063
409,3064
410,1011
410,1016
410,1017
410,1219
410,1221
410,1222
410,2741
410,3043
410,3050
410,3052
411,1218
411,1227
411,3041
411,3042
411,3043
411,3044
412,2734
412,3042
412,3043
412,3044
413,1014
413,3042
413,3043
414,1165
414,1167
415,1164
415,1165
415,2703
415,3041
415,3045
416,3211
417,936
417,937
417,938
417,3209
417,3210
417,3211
418,936
418,937
418,938
418,2699
418,2700
418,2709
418,3210
418,3211
419,2700
419,2701
420,1253
420,2701
420,2707
420,2708
421,1251
421,1252
421,1253
421,1254
421,2688
421,2689
421,2706
421,2707
422,1248
422,1253
422,1255
422,2706
424,950
424,990
424,991
425,948
425,993
425,1026
425,2691
425,2694
425,3057
425,3058
425,3059
426,947
426,948
426,1025
426,1154
426,2690
426,2692
426,3057
426,3058
426,3059
427,946
427,947
427,948
427,949
427,1150
427,1151
427,1153
427,1257
427,2628
427,2691
427,3056
427,3057
427,3058
427,3059
428,946
428,947
428,952
428,981
428,991
428,999
428,1159
428,2691
428,3054
428,3055
428,3056
428,3057
428,3235
429,945
429,946
429,947
429,979
429,980
429,981
429,984
429,985
429,988
429,989
429,990
429,991
429,992
429,999
429,1000
429,1004
429,1155
429,1158
429,1159
429,1162
429,3050
429,3054
429,3056
429,3057
430,946
430,975
430,977
430,980
430,981
430,983
430,984
430,985
430,987
430,988
430,989
430,991
430,992
430,999
430,1000
430,1001
430,1154
430,1156
430,1157
430,1158
430,1159
430,1160
430,3230
430,3231
430,3232
431,982
431,983
431,984
431,999
431,1000
431,1001
431,1002
431,1005
431,1155
431,1157
431,1158
431,1159
431,1161
431,1162
431,3231
431,3232
431,3233
432,948
432,977
432,978
432,979
432,981
432,982
432,984
432,999
432,1000
432,1001
432,1155
432,1158
432,1160
432,1161
432,1162
432,1163
432,1164
432,3232
433,978
433,979
433,1000
433,1159
433,1161
434,949
434,978
434,979
434,980
434,981
434,983
434,999
435,979
435,980
435,982
435,1211
436,981
436,1109
436,1210
436,1211
438,977
438,978
438,1215
438,1216
438,2738
439,980
439,1216
440,965
440,993
441,965
441,966
441,976
441,977
441,978
441,980
441,990
441,991
441,992
441,993
441,994
441,995
441,1116
441,1120
442,964
442,977
442,978
442,979
442,980
442,987
442,989
442,990
442,991
442,992
442,993
442,994
442,1115
442,1116
442,1117
442,1118
442,1119
442,1120
442,1128
443,964
443,965
443,977
443,978
443,979
443,989
443,990
443,991
443,992
443,1111
443,1118
443,1120
443,1121
444,964
444,965
444,973
444,975
444,976
444,977
444,988
444,989
444,990
444,991
444,992
444,994
444,1125
445,964
445,965
445,966
445,967
445,991
445,994
445,1121
445,1122
445,1127
446,953
446,954
446,966
446,1120
446,1121
446,1122
446,1163
446,3073
447,951
447,967
447,968
447,984
447,985
447,986
447,1117
447,1120
447,1121
447,1130
447,3072
448,966
448,1000
448,1133
448,1135
448,2696
448,3072
448,3073
449,971
449,1132
449,1133
449,1134
449,1135
449,1136
449,1137
450,964
450,969
450,970
450,1108
450,1131
450,1132
450,1133
450,1134
450,1135
450,1136
451,960
451,961
451,962
451,964
451,968
451,969
451,984
451,985
451,986
451,1134
451,1135
451,1136
451,1137
451,1138
451,1142
452,960
452,961
452,963
452,964
452,965
452,984
452,1128
452,1136
452,1137
452,1141
453,963
453,964
453,965
453,966
453,1122
453,1124
453,1136
454,970
454,971
454,972
454,973
454,974
454,1123
454,2862
454,2864
455,970
455,971
455,972
455,973
455,974
455,981
455,1118
455,1122
455,1123
455,1125
455,1129
455,1130
455,1131
455,1134
455,1135
455,1136
455,2862
455,2865
456,974
456,1121
456,1122
456,1123
456,1124
456,1125
456,1126
456,1127
456,1131
456,1132
456,1133
456,1139
456,1912
457,1120
457,1121
457,1122
457,1123
457,1124
457,1125
457,1126
457,1127
457,1133
457,1136
457,1844
457,1845
457,1847
457,1910
457,2866
458,974
458,983
458,1120
458,1123
458,1124
458,1125
458,1126
458,1137
458,1140
458,1142
458,1842
458,1843
458,1844
458,1845
458,1846
458,1911
459,974
459,975
459,976
459,977
459,1102
459,1123
459,1124
459,1126
459,1138
459,1140
459,1141
459,1142
459,1844
459,1845
459,1846
459,1905
460,973
460,975
460,976
460,1125
460,1843
460,1844
460,1845
460,1908
461,972
461,973
461,974
461,1840
461,1842
461,1844
461,1902
461,1903
461,1904
461,1905
461,1906
461,1907
461,1909
461,1910
461,1913
461,1914
461,1915
462,969
462,972
462,973
462,1120
462,1121
462,1903
462,1904
462,1905
462,1907
462,1908
462,1909
462,1910
462,1912
462,1915
462,1916
462,1919
463,968
463,969
463,970
463,971
463,972
463,975
463,1139
463,1902
463,1903
463,1906
463,1907
463,1908
463,1909
463,1911
463,1970
464,969
464,970
464,971
464,975
464,976
464,1116
464,1125
464,1905
464,1907
464,1908
464,1909
464,1910
464,1911
464,1913
464,1969
464,1971
465,969
465,970
465,971
465,975
465,982
465,1119
465,1906
465,1907
465,1909
465,1910
465,1911
465,1915
465,1916
465,1969
466,969
466,970
466,971
466,972
466,1116
466,1117
466,1834
466,1835
466,1836
466,1909
466,1914
466,1915
466,1966
466,2741
467,957
467,959
467,960
467,961
467,962
467,966
467,967
467,968
467,969
467,970
467,971
467,975
467,976
467,1108
467,1113
467,1115
467,1835
467,1926
467,2739
467,2740
467,2741
468,961
468,967
468,1909
468,1925
468,2694
468,2695
468,2736
468,2737
468,2738
468,2739
468,2740
468,2741
468,2742
468,2743
469,973
469,1788
469,2737
469,2738
469,2739
469,2740
469,2741
470,966
470,972
470,976
470,1112
470,1116
470,1796
470,2738
470,2739
471,979
471,980
471,981
471,1114
471,1115
471,1792
471,1793
471,1794
471,1795
471,1796
471,1798
472,978
472,979
472,980
472,981
472,982
472,1113
472,1114
472,1115
472,1117
472,1118
472,1793
472,1794
472,1795
472,1796
472,1797
472,1798
472,1799
472,2741
473,979
473,1113
473,1114
473,1115
473,1116
473,1117
473,1118
473,1792
473,1793
473,1794
473,1796
473,1797
473,1798
473,1799
473,1800
473,1801
473,2740
473,2741
473,2742
474,1116
474,1118
474,1793
474,1795
474,1796
474,1797
474,1798
474,1799
474,1800
474,2691
474,2739
474,2740
474,2741
475,1777
475,1796
475,1797
475,1798
475,1799
475,2737
475,2739
475,2740
475,2741
476,987
476,1801
476,2640
477,1114
477,1160
477,1779
477,1780
477,1801
477,2742
478,1778
479,2738
480,2737
480,2738
480,2739
481,2737
481,2738
485,2638
485,2639
486,948
486,949
486,950
486,951
486,2637
486,2638
487,951
487,2630
487,2632
487,2706
488,2632
488,2706
489,2629
489,2630
489,2633
489,2704
489,2705
489,2706
490,860
490,861
490,2632
490,2703
491,861
491,2632
491,2633
491,2703
491,2704
491,2705
492,860
492,2630
492,2631
492,2701
492,2702
492,2703
492,2704
492,2705
493,860
493,861
493,864
493,2630
493,2631
493,2702
494,861
494,862
494,863
494,943
494,950
494,1108
494,1109
494,2630
494,2943
495,865
495,944
495,950
495,1341
495,2922
495,2923
495,2924
495,2925
495,2929
495,2941
495,2942
496,2918
496,2919
496,2920
496,2921
496,2922
496,2923
496,2924
496,2927
496,2928
496,2929
496,2945
497,2705
497,2918
497,2919
497,2920
497,2921
497,2922
497,2923
497,2924
497,2925
497,2926
497,2928
497,2929
497,2930
497,2945
498,870
498,2918
498,2919
498,2920
498,2922
498,2924
498,2928
498,2930
498,2931
498,2944
499,870
499,871
499,2703
499,2923
499,2930
499,2945
500,866
500,867
500,868
500,869
500,870
500,871
500,920
500,922
500,923
500,924
500,2742
500,2743
500,2744
500,2745
501,866
501,867
501,868
501,869
501,870
501,922
501,923
501,924
501,926
501,2640
501,2641
501,2642
501,2744
501,2745
501,2933
501,2953
502,863
502,867
502,869
502,925
502,2640
502,2958
503,870
503,2909
503,2910
503,2927
503,2928
504,871
504,2909
504,2926
504,2928
504,2929
504,2937
504,2938
505,1337
505,1338
505,2751
505,2752
505,2918
505,2928
505,2929
505,2937
505,2938
505,2939
505,2958
506,1336
506,1877
506,1878
506,2750
506,2751
506,2752
506,2753
506,2754
506,2907
506,2918
506,2919
506,2920
506,2957
506,2958
507,1346
507,1347
507,1353
507,1354
507,1854
507,1877
507,1878
507,1894
507,2750
507,2751
507,2752
507,2753
507,2754
507,2918
507,2919
507,2920
507,2921
508,1345
508,1346
508,1686
508,1874
508,1876
508,1878
508,1879
508,2749
508,2750
508,2918
508,2919
508,2920
508,2921
508,2922
509,927
509,1172
509,1873
509,1875
509,1886
509,2752
509,2907
509,2921
510,927
510,1358
510,1678
510,1823
510,1875
510,1876
510,1877
510,1884
510,1885
510,1886
510,1887
510,1888
510,1889
510,2901
510,2903
511,1855
511,1856
511,1858
511,1859
511,1875
511,1876
511,1877
511,1879
511,1882
511,1883
511,1884
511,1885
511,1886
511,1888
511,2901
511,2902
511,2903
511,2923
511,2924
511,2947
512,1292
512,1293
512,1687
512,1851
512,1852
512,1853
512,1855
512,1856
512,1858
512,1859
512,1864
512,1875
512,1876
512,1889
512,2947
512,2948
513,1290
513,1684
513,1686
513,1687
513,1852
513,1853
513,1855
513,1856
513,1861
513,1868
513,1869
513,1871
513,1872
513,1873
513,1876
513,1877
513,1888
513,2906
514,1289
514,1654
514,1687
514,1852
514,1857
514,1870
514,1871
514,1872
514,1873
514,1874
514,1875
514,1876
514,2902
515,98
515,1855
515,1866
515,1869
515,1870
515,1871
515,1872
515,1876
515,1891
515,2899
515,2921
516,97
516,98
516,102
516,103
516,1857
516,1870
516,1871
516,1873
516,1876
516,2899
517,96
517,97
517,98
517,1653
517,1869
517,1872
517,1877
517,2599
517,2600
518,96
518,97
518,98
518,1653
518,1654
518,1655
518,1727
518,1872
518,1885
518,2599
518,2642
518,2643
519,908
519,1633
519,1653
519,1654
519,1655
519,1656
519,1657
519,1727
519,1883
519,2641
519,2642
519,2643
519,2644
519,2645
520,908
520,1632
520,1633
520,1634
520,1654
520,1655
520,1883
520,2591
520,2596
520,2644
520,2645
520,2920
520,2921
520,3290
521,909
521,910
521,1634
521,1727
521,2591
521,2592
521,2593
521,2595
521,2644
522,86
522,909
522,910
522,1655
522,1656
522,2591
522,2593
522,2645
522,2646
523,85
523,87
523,909
523,910
523,1657
523,1888
523,2593
523,2594
523,2634
523,2925
524,88
524,876
524,877
524,878
524,879
524,1657
524,2592
524,2593
524,2634
524,2643
524,2644
524,3169
524,3173
525,291
525,877
525,878
525,879
525,1656
525,1842
525,1843
525,1845
